visualization_filename, serialization
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_24.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( *( ->( +( X( tau, 'End on request' ), ->( *( ->( X( ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges' ) ), 'Send to the competent authority', 'OLO communication active', 'Record senddate acknowledgement' ), X( tau, ->( X( tau, +( 'Standard procedure without MER', X( tau, ->( X( tau, ->( 'MER included', 'Regular procedure activities' ) ), +( X( tau, 'Phased application' ), ->( X( tau, 'Notify BAG administrator' ), *( X( ->( 'Generate procedure confirmation', X( tau, 'Release' ) ), ->( 'Begin WABOprocedure', X( tau, 'Check field phased application' ) ) ), tau ) ) ) ) ) ) ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), X( tau, 'Inspect BAG objects', ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, 'Dispatch procedure confirmation', 'Reception via OLO' ) ) ) ) ) ) ), tau ), X( tau, ->( X( tau, 'Suspend duration' ), X( tau, 'Log date of publishing received request' ) ), ->( X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, +( X( tau, 'Dispatch letter in progress' ), 'Stage application receptive' ) ) ) ) ) ), X( tau, 'Log date termination request received' ) ), tau ), X( tau, +( 'Record senddate termination request', 'Terminate request message' ) ) ) ), X( tau, ->( X( tau, ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ), 'Phase procedure cancelled', 'Close the case' ) ), X( tau, +( 'Recover missing data', 'Phase requested additional information', 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_25.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( +( X( tau, 'End on request' ), ->( *( ->( X( 'OLO communication active', ->( X( tau, 'Send to the competent authority', 'Record senddate acknowledgement' ), X( tau, ->( X( tau, +( 'Standard procedure without MER', X( tau, ->( X( tau, ->( 'MER included', 'Regular procedure activities', X( tau, 'Check field phased application' ), 'Phased application' ) ), X( tau, 'Notify BAG administrator' ) ) ) ) ), X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects', 'Reception via OLO', ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges', 'No permit required or only notification needed' ) ) ) ) ), X( tau, *( 'Dispatch confirmation receipt', tau ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), X( tau, *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ) ), X( tau, 'Dispatch letter in progress' ) ) ), X( tau, 'Stage application receptive', 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ) ) ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_26.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( +( X( tau, 'End on request' ), ->( *( ->( X( 'OLO communication active', ->( X( tau, 'Send to the competent authority', 'Record senddate acknowledgement' ), X( tau, ->( +( 'Standard procedure without MER', X( tau, ->( X( tau, ->( 'MER included', 'Regular procedure activities', X( tau, 'Check field phased application' ), 'Phased application' ) ), X( tau, 'Notify BAG administrator' ) ) ) ), X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects', 'Reception via OLO', ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges', 'No permit required or only notification needed' ) ) ) ) ), X( tau, *( 'Dispatch confirmation receipt', tau ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), X( tau, *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ) ), X( tau, 'Dispatch letter in progress' ) ) ), X( tau, 'Stage application receptive', 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ) ) ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_28.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( +( X( tau, 'End on request' ), ->( *( ->( X( 'OLO communication active', ->( X( 'Send to the competent authority', 'Record senddate acknowledgement' ), X( tau, ->( +( 'Standard procedure without MER', X( tau, ->( X( tau, ->( 'MER included', 'Regular procedure activities', X( tau, 'Check field phased application' ), 'Phased application' ) ), X( tau, 'Notify BAG administrator' ) ) ) ), X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects', 'Reception via OLO', ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges', 'No permit required or only notification needed' ) ) ) ) ), X( tau, *( 'Dispatch confirmation receipt', tau ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), X( tau, *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ) ), X( tau, 'Dispatch letter in progress' ) ) ), X( tau, 'Stage application receptive', 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ) ) ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_28.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( +( X( tau, 'End on request' ), ->( *( ->( X( 'OLO communication active', ->( X( 'Send to the competent authority', 'Record senddate acknowledgement' ), X( tau, +( X( tau, 'Check field phased application' ), ->( X( tau, ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, 'Notify BAG administrator' ), 'Standard procedure without MER', X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects', 'Reception via OLO', ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges', 'No permit required or only notification needed' ) ) ) ) ), X( tau, *( 'Dispatch confirmation receipt', tau ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), X( tau, *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ) ), X( tau, 'Dispatch letter in progress' ) ) ), X( tau, 'Stage application receptive', 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ) ) ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_32.svg', "->( +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( +( 'End on request', ->( *( ->( X( 'OLO communication active', ->( X( 'Send to the competent authority', 'Record senddate acknowledgement' ), X( tau, +( X( tau, 'Check field phased application' ), ->( X( tau, ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, 'Notify BAG administrator' ), 'Standard procedure without MER', X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects', 'Reception via OLO', ->( 'Applicant is a stakeholder', X( tau, 'Compute provisional charges', 'No permit required or only notification needed' ) ) ) ) ), X( tau, *( 'Dispatch confirmation receipt', tau ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), X( tau, *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ) ), X( tau, 'Dispatch letter in progress' ) ) ), X( tau, 'Stage application receptive', 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ) ) ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_34.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( tau, 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), X( tau, ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), X( tau, 'Send to the competent authority' ), X( tau, +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'Inspect BAG objects' ) ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_36.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), X( tau, ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), X( tau, 'Send to the competent authority' ), X( tau, +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'Inspect BAG objects' ) ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_37.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), X( tau, 'Send to the competent authority' ), X( tau, +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_39.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', X( tau, +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, ->( 'Generate procedure confirmation', 'Release' ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_40.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', +( X( tau, 'Check field phased application' ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( X( tau, 'Record senddate procedure confirmation' ), X( tau, ->( 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_42.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', +( X( tau, 'Check field phased application' ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( tau, 'Generate procedure confirmation' ), X( 'Release', +( X( tau, 'Log date of publishing received request' ), ->( 'Record senddate procedure confirmation', 'Dispatch procedure confirmation', X( tau, 'Suspend duration' ) ) ) ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
('BPIC15_2_rev/process_tree_case_size_betwee_17_and_22_noise_43.svg', "->( X( tau, +( 'Stage application received', 'Log submission date request', X( tau, 'Log deadline' ), ->( +( X( tau, 'Begin WABOprocedure' ), ->( *( ->( X( 'Applicant is a stakeholder', 'OLO communication active', 'Record senddate acknowledgement' ), +( X( tau, *( 'Dispatch confirmation receipt', tau ) ), ->( +( X( tau, 'End on request' ), ->( X( tau, 'Compute provisional charges' ), 'Send to the competent authority', X( ->( X( tau, 'Log date of publishing received request' ), 'Record senddate procedure confirmation', X( tau, 'Suspend duration' ) ), ->( X( +( 'Standard procedure without MER', X( tau, 'Notify BAG administrator' ) ), ->( 'MER included', 'Regular procedure activities', 'Phased application' ) ), X( 'Generate procedure confirmation', 'Dispatch procedure confirmation' ), X( tau, 'Release' ) ) ) ) ), X( tau, 'Inspect BAG objects' ) ) ) ), tau ), X( tau, 'WAW permit aspect considered' ), *( X( 'Create subcases completeness', 'Handle subcases completeness', ->( X( 'Modify procedure', 'Subcases completeness achieved' ), X( tau, ->( 'Complete request', X( tau, ->( 'Time for supplying missing data', 'Draft letter requesting missing data' ) ) ) ) ) ), tau ), X( tau, 'Log date termination request received' ), X( tau, ->( X( ->( 'Create termination decision on request', 'Execute termination decision on request' ), 'Check publication date field', +( 'Record senddate termination request', 'Terminate request message' ), ->( 'draft forwarding copy', 'send confirmation to competent authority', 'forward phase to competent authority' ), ->( 'phase demands only notification', 'draft letter for no permit or notification required' ) ), X( tau, ->( 'Prematurely terminated phase procedure', X( tau, 'Log date publication' ), 'Phase archived case', +( 'Phase case managed', X( tau, 'Stop all running subcases 2b' ) ) ) ), 'Phase procedure cancelled', 'Close the case' ) ) ) ), X( tau, ->( 'submit request towards the competent authority', 'log the senddate for letter to the authority' ) ) ) ) ), X( tau, ->( +( 'Recover missing data', 'Phase requested additional information' ), 'Log senddate retrieve missing data' ), 'Received OLO documents' ) )")
