visualization_filename, serialization
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_20.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( X( tau, 'registration date publication' ), ->( +( X( tau, 'procedure change' ), ->( +( X( tau, 'start WABOprocedure' ), ->( +( *( 'send confirmation receipt', tau ), ->( +( X( tau, 'no permit needed or only notification needed' ), ->( X( tau, 'applicant is stakeholder' ), +( X( tau, 'create procedure confirmation' ), ->( +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), +( X( tau, 'terminate on request' ), ->( X( tau, 'calculate provisional charges' ), X( tau, 'initiative competent authority' ), +( X( tau, 'enter date termination request received' ), ->( X( tau, 'regular procedure without MER' ), X( tau, ->( X( tau, 'create message terminate request' ), +( X( tau, 'message terminate request' ), ->( X( tau, 'phase procedure prematurely terminated' ), +( 'phase procedure aborted', 'close case', ->( X( tau, 'stop all running subcases 2b' ), +( 'register deadline', ->( X( tau, ->( +( 'enter senddate procedure confirmation', ->( X( tau, 'enter senddate confirmation request' ), 'send procedure confirmation' ) ), X( tau, ->( 'retrieve missing data', 'enter senddate retrieve missing data' ) ) ) ), X( tau, 'enter senddate request termination' ), X( tau, ->( +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ) ) ) ) ), X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'MER required', 'activities regular procedure', 'phased application' ) ) ) ), X( tau, 'publish' ) ) ), X( tau, 'read field phased application', ->( 'create subcases completeness', X( tau, 'treat subcases completeness' ) ) ) ) ), X( tau, 'subcases completeness completed' ) ) ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ) ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_30.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( X( tau, 'registration date publication' ), ->( +( X( tau, 'procedure change' ), ->( *( ->( +( *( 'send confirmation receipt', tau ), ->( +( X( tau, 'create procedure confirmation' ), ->( +( X( tau, 'no permit needed or only notification needed' ), ->( X( tau, 'applicant is stakeholder' ), +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), +( 'terminate on request', ->( X( tau, 'calculate provisional charges' ), X( tau, 'initiative competent authority' ), +( X( tau, 'enter date termination request received' ), ->( X( tau, 'regular procedure without MER' ), X( tau, ->( X( tau, 'create message terminate request' ), +( X( tau, 'message terminate request' ), ->( X( tau, 'phase procedure prematurely terminated' ), +( 'phase procedure aborted', 'close case', ->( X( tau, 'stop all running subcases 2b' ), +( 'register deadline', ->( X( tau, ->( +( 'enter senddate procedure confirmation', ->( X( tau, 'enter senddate confirmation request' ), 'send procedure confirmation' ) ), X( tau, ->( 'retrieve missing data', 'enter senddate retrieve missing data' ) ) ) ), X( tau, 'enter senddate request termination' ), X( tau, ->( +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ) ) ) ) ), X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( 'MER required', 'activities regular procedure', 'phased application' ) ) ) ), X( tau, ->( 'publish', X( tau, 'read field phased application' ) ), ->( 'create subcases completeness', X( tau, 'treat subcases completeness' ) ) ) ) ), X( tau, 'start WABOprocedure' ) ), tau ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ) ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_40.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( X( tau, 'register deadline' ), ->( +( X( tau, 'registration date publication' ), ->( +( X( tau, 'procedure change' ), ->( +( *( 'send confirmation receipt', tau ), ->( +( 'no permit needed or only notification needed', ->( 'applicant is stakeholder', +( 'terminate on request', ->( X( tau, 'calculate provisional charges' ), X( ->( 'initiative competent authority', X( tau, 'create message terminate request' ) ), +( 'enter date termination request received', ->( +( 'enter senddate procedure confirmation', ->( X( tau, 'enter senddate confirmation request' ), 'send procedure confirmation' ) ), X( tau, ->( 'retrieve missing data', 'enter senddate retrieve missing data' ) ) ) ) ) ) ), X( tau, ->( 'forward to the competent authority', 'regular procedure without MER', 'create procedure confirmation' ) ), X( tau, 'publish' ) ) ), X( tau, 'read field phased application', ->( 'create subcases completeness', X( tau, 'treat subcases completeness' ) ) ) ) ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ), X( tau, +( X( tau, 'message terminate request' ), ->( 'phase procedure prematurely terminated', 'enter senddate request termination' ) ) ) ) ), X( tau, 'start WABOprocedure' ) ) ), X( tau, ->( X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ), 'phase procedure aborted' ) ), X( tau, ->( X( tau, ->( X( tau, 'stop all running subcases 2b' ), +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ) ) ), 'close case' ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_50.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( X( tau, 'registration date publication' ), ->( +( X( tau, 'procedure change' ), ->( +( 'start WABOprocedure', ->( X( tau, ->( 'calculate provisional charges', 'initiative competent authority', 'create message terminate request' ) ), +( 'enter date termination request received', ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'applicant is stakeholder' ), +( 'no permit needed or only notification needed', ->( 'forward to the competent authority', 'regular procedure without MER', 'create procedure confirmation', 'publish' ) ), X( tau, 'read field phased application' ) ) ), X( tau, ->( 'enter senddate procedure confirmation', 'retrieve missing data', 'enter senddate retrieve missing data' ) ), X( tau, 'terminate on request' ), +( 'message terminate request', ->( 'phase procedure prematurely terminated', 'enter senddate request termination' ) ), 'stop all running subcases 2b', +( 'phase case handled', 'phase archived case' ), 'read publication date field' ) ), X( tau, 'register deadline' ), X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ), X( tau, 'phase procedure aborted' ), X( tau, 'close case' ), X( tau, 'subcases completeness completed' ) ) ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ) ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_60.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( X( tau, 'registration date publication' ), ->( +( X( tau, 'procedure change' ), ->( +( 'start WABOprocedure', ->( X( tau, ->( 'calculate provisional charges', 'initiative competent authority', 'create message terminate request' ) ), +( 'enter date termination request received', ->( +( *( 'send confirmation receipt', tau ), ->( 'applicant is stakeholder', +( 'no permit needed or only notification needed', ->( 'forward to the competent authority', 'regular procedure without MER', 'create procedure confirmation', 'publish' ) ), X( tau, 'read field phased application' ) ) ), X( tau, ->( 'enter senddate procedure confirmation', 'retrieve missing data', 'enter senddate retrieve missing data' ) ), X( tau, 'terminate on request' ), +( 'message terminate request', ->( 'phase procedure prematurely terminated', 'enter senddate request termination' ) ), 'stop all running subcases 2b', +( 'phase case handled', 'phase archived case' ), 'read publication date field' ) ), X( tau, 'register deadline' ), X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ), X( tau, 'phase procedure aborted' ), X( tau, 'close case' ), X( tau, 'subcases completeness completed' ) ) ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ) ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_70.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( 'registration date publication', ->( +( X( tau, 'procedure change' ), ->( +( 'start WABOprocedure', ->( X( tau, ->( 'calculate provisional charges', 'initiative competent authority', 'create message terminate request' ) ), +( 'enter date termination request received', ->( +( *( 'send confirmation receipt', tau ), ->( 'applicant is stakeholder', +( 'no permit needed or only notification needed', ->( 'forward to the competent authority', 'regular procedure without MER', 'create procedure confirmation', 'publish' ) ), X( tau, 'read field phased application' ) ) ), X( tau, ->( 'enter senddate procedure confirmation', 'retrieve missing data', 'enter senddate retrieve missing data' ) ), 'terminate on request', +( 'message terminate request', ->( 'phase procedure prematurely terminated', 'enter senddate request termination' ) ), 'stop all running subcases 2b', +( 'phase case handled', 'phase archived case' ), 'read publication date field' ) ), 'register deadline', X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ), X( tau, 'phase procedure aborted' ), 'close case', X( tau, 'subcases completeness completed' ) ) ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ) ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_80.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( 'registration date publication', ->( +( 'procedure change', ->( +( 'start WABOprocedure', ->( X( ->( 'calculate provisional charges', 'initiative competent authority', 'create message terminate request' ), ->( 'no permit needed or only notification needed', 'forward to the competent authority', 'inform BAG administrator', 'MER required', 'activities regular procedure', 'phased application' ) ), +( 'enter date termination request received', ->( 'applicant is stakeholder', 'regular procedure without MER', 'create procedure confirmation', 'publish', 'read field phased application', *( 'send confirmation receipt', tau ), 'enter senddate procedure confirmation', 'retrieve missing data', 'enter senddate retrieve missing data', 'terminate on request', +( 'message terminate request', ->( 'phase procedure prematurely terminated', 'enter senddate request termination' ) ), 'stop all running subcases 2b', +( 'phase case handled', 'phase archived case' ), 'read publication date field' ) ), 'register deadline', X( tau, ->( 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request' ) ), 'phase procedure aborted', 'close case', X( tau, 'subcases completeness completed' ) ) ), X( tau, 'create publication document' ) ) ), X( tau, 'request complete' ) ) ) ) ), X( tau, 'phase application receptive' ) )")
('BPIC15_5/process_tree_case_size_betwee_18_and_19_noise_90.svg', "->( +( 'enter senddate acknowledgement', 'phase application received', 'register submission date request', ->( X( 'reception through OLO', 'OLO messaging active' ), +( 'registration date publication', ->( +( 'procedure change', ->( +( 'start WABOprocedure', ->( X( ->( 'calculate provisional charges', 'initiative competent authority', 'create message terminate request' ), ->( 'no permit needed or only notification needed', 'forward to the competent authority', 'inform BAG administrator', 'MER required', 'activities regular procedure', 'phased application' ) ), +( 'enter date termination request received', ->( 'applicant is stakeholder', 'regular procedure without MER', 'create procedure confirmation', 'publish', 'read field phased application', *( 'send confirmation receipt', tau ), 'enter senddate procedure confirmation', 'retrieve missing data', 'enter senddate retrieve missing data', 'terminate on request', +( 'message terminate request', ->( 'phase procedure prematurely terminated', 'enter senddate request termination' ) ), 'stop all running subcases 2b', +( 'phase case handled', 'phase archived case' ), 'read publication date field' ) ), 'register deadline', 'create decision terminate on request', 'registrer date of publishing received request', 'register date decision terminate on request', 'decision terminate on request', 'phase procedure aborted', 'close case', 'subcases completeness completed' ) ), 'create publication document' ) ), 'request complete' ) ) ) ), 'phase application receptive' )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_10.svg', "->( +( X( tau, 'enter senddate acknowledgement' ), 'phase application received', 'register submission date request', ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( *( +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), +( X( tau, 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( X( tau, 'create procedure confirmation' ), ->( X( tau, 'publish' ), +( X( tau, 'create publication document' ), ->( X( tau, 'read field phased application' ), +( X( tau, 'start WABOprocedure' ), ->( X( tau, 'investigate BAG objects' ), *( X( ->( 'create subcases completeness', 'procedure change' ), ->( X( tau, 'registration date publication', 'OLO messaging active' ), +( X( tau, 'close case' ), ->( +( X( tau, 'enter date termination request received' ), ->( X( tau, 'enter senddate procedure confirmation' ), +( X( tau, *( 'send confirmation receipt', tau ) ), X( tau, ->( X( tau, 'applicant is stakeholder', ->( +( 'phase only notification required', 'create letter no permit or only notification required' ), X( tau, 'enter senddate letter no permit or only notification required' ) ) ), X( tau, +( X( tau, 'calculate provisional charges' ), ->( X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ), +( X( tau, 'terminate on request' ), X( tau, ->( X( tau, ->( 'phase procedure prematurely terminated', X( tau, ->( 'message terminate request', 'enter senddate request termination' ) ) ) ), *( *( ->( X( 'register date decision terminate on request', ->( X( 'register deadline', 'phase procedure aborted' ), X( tau, 'enter senddate confirmation request' ) ) ), X( tau, ->( 'send procedure confirmation', X( tau, 'suspend term' ), +( 'registrer date of publishing received request', 'create decision terminate on request' ) ) ), X( tau, 'decision terminate on request' ) ), tau ), tau ) ) ) ) ) ) ) ) ) ) ) ), X( tau, ->( X( tau, 'stop all running subcases 2b' ), +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ) ) ) ) ) ) ), tau ) ) ) ) ) ) ) ) ) ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ) ) ), X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_20.svg', "->( +( X( tau, 'enter senddate acknowledgement' ), 'phase application received', 'register submission date request', ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( *( +( X( tau, 'forward to the competent authority' ), ->( X( tau, 'inform BAG administrator' ), X( tau, ->( 'phase only notification required', 'create letter no permit or only notification required', 'enter senddate letter no permit or only notification required' ) ), +( X( tau, 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), +( X( tau, 'create procedure confirmation' ), ->( X( tau, 'publish' ), X( tau, ->( 'create subcases completeness', 'procedure change' ) ), X( tau, ->( X( tau, 'create publication document' ), X( 'read field phased application', 'OLO messaging active' ) ) ), +( *( 'send confirmation receipt', tau ), X( tau, ->( X( tau, 'applicant is stakeholder' ), +( X( tau, 'calculate provisional charges' ), ->( X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ), +( X( tau, 'enter date termination request received' ), ->( X( tau, 'enter senddate procedure confirmation' ), +( X( tau, 'register deadline' ), ->( X( tau, +( X( tau, 'close case' ), ->( +( X( tau, 'enter senddate confirmation request' ), ->( +( 'terminate on request', X( tau, +( 'register date decision terminate on request', 'create decision terminate on request', ->( 'send procedure confirmation', X( tau, 'suspend term' ), 'registrer date of publishing received request' ) ) ) ), X( tau, 'decision terminate on request', ->( 'phase procedure prematurely terminated', X( tau, ->( 'message terminate request', 'enter senddate request termination' ) ) ) ), X( tau, 'phase procedure aborted' ) ) ), X( tau, ->( X( tau, 'stop all running subcases 2b' ), +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ) ) ) ) ) ), X( tau, ->( 'start WABOprocedure', X( tau, 'investigate BAG objects' ) ) ), X( tau, 'registration date publication' ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ) ) ), X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_30.svg', "->( +( 'phase application received', ->( 'register submission date request', +( 'enter senddate acknowledgement', ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( *( *( X( 'OLO messaging active', ->( X( ->( 'send confirmation receipt', X( tau, 'applicant is stakeholder' ) ), ->( 'forward to the competent authority', 'regular procedure without MER', X( tau, ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), 'create procedure confirmation', X( tau, 'publish' ) ) ), X( tau, ->( 'create subcases completeness', 'procedure change' ) ), X( tau, ->( 'create publication document', X( tau, 'read field phased application' ) ) ), X( tau, ->( 'start WABOprocedure', X( tau, 'investigate BAG objects' ) ) ) ) ), X( tau, +( X( tau, 'calculate provisional charges' ), ->( X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ), +( X( tau, 'enter date termination request received' ), ->( X( tau, 'enter senddate procedure confirmation' ), +( X( tau, 'register deadline' ), ->( X( tau, 'enter senddate confirmation request' ), X( tau, ->( 'send procedure confirmation', X( tau, 'suspend term' ) ) ), +( 'terminate on request', X( tau, +( 'registrer date of publishing received request', 'create decision terminate on request' ) ) ), X( tau, ->( X( tau, 'register date decision terminate on request' ), X( tau, 'decision terminate on request' ) ), ->( 'phase procedure prematurely terminated', X( tau, ->( 'message terminate request', 'enter senddate request termination' ) ) ) ), X( tau, ->( 'phase procedure aborted', X( tau, ->( X( tau, 'stop all running subcases 2b' ), +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ) ) ), 'close case' ) ), X( tau, 'registration date publication' ) ) ) ) ) ) ) ) ) ), tau ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ) ) ) ) ), X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_40.svg', "->( +( 'phase application received', ->( 'register submission date request', +( 'enter senddate acknowledgement', ->( X( tau, 'reception through OLO' ), +( X( tau, *( 'no permit needed or only notification needed', tau ) ), ->( +( *( 'send confirmation receipt', tau ), ->( +( 'OLO messaging active', ->( X( tau, 'applicant is stakeholder' ), +( 'terminate on request', ->( 'calculate provisional charges', X( ->( 'initiative competent authority', 'create message terminate request' ), ->( 'enter date termination request received', 'enter senddate procedure confirmation', X( tau, 'enter senddate confirmation request' ), +( 'register date decision terminate on request', 'create decision terminate on request', ->( 'send procedure confirmation', X( tau, 'suspend term' ), 'registrer date of publishing received request' ) ) ) ) ) ), X( tau, ->( 'forward to the competent authority', 'regular procedure without MER' ) ), X( tau, ->( X( 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), 'create procedure confirmation', 'publish', +( 'start WABOprocedure', ->( 'create subcases completeness', 'procedure change', 'create publication document', X( tau, 'read field phased application' ) ) ) ) ) ) ), X( tau, ->( X( tau, 'investigate BAG objects' ), 'registration date publication' ) ) ) ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ) ) ), X( tau, +( 'phase only notification required', 'create letter no permit or only notification required' ) ) ) ) ) ), X( tau, ->( X( 'enter senddate letter no permit or only notification required', 'decision terminate on request', ->( 'phase procedure prematurely terminated', X( tau, ->( 'message terminate request', 'enter senddate request termination' ) ) ) ), 'phase procedure aborted' ) ), X( tau, 'register deadline' ), X( tau, ->( X( tau, 'stop all running subcases 2b' ), +( 'phase case handled', 'phase archived case' ), X( tau, 'read publication date field' ), 'close case' ) ), X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_50.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', 'phase application received', ->( X( tau, 'reception through OLO' ), *( ->( +( X( tau, 'registrer date of publishing received request' ), ->( +( X( tau, 'terminate on request' ), ->( +( X( tau, 'registration date publication' ), ->( X( ->( 'applicant is stakeholder', 'calculate provisional charges' ), ->( 'forward to the competent authority', 'regular procedure without MER' ), ->( X( tau, 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), X( tau, ->( 'create procedure confirmation', 'publish', +( 'create publication document', ->( 'read field phased application', 'start WABOprocedure', 'create subcases completeness', 'procedure change' ) ) ) ), 'OLO messaging active', X( tau, 'investigate BAG objects' ), *( 'send confirmation receipt', tau ) ) ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ) ) ), X( tau, ->( 'enter date termination request received', 'enter senddate procedure confirmation', 'enter senddate confirmation request' ) ), X( tau, ->( 'send procedure confirmation', 'suspend term' ) ) ) ), X( tau, 'create decision terminate on request' ) ) ), X( tau, 'register date decision terminate on request' ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ), X( tau, *( 'no permit needed or only notification needed', tau ) ), X( tau, +( 'phase only notification required', 'create letter no permit or only notification required' ) ) ) ), X( tau, 'enter senddate letter no permit or only notification required', 'decision terminate on request', ->( 'message terminate request', 'enter senddate request termination' ) ), X( tau, 'phase procedure aborted' ), X( tau, 'register deadline' ), X( tau, 'phase case handled' ), X( tau, 'phase archived case' ), X( tau, 'close case' ), X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_60.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', 'phase application received', ->( X( tau, 'reception through OLO' ), *( ->( X( tau, 'applicant is stakeholder' ), X( tau, ->( 'enter date termination request received', 'enter senddate procedure confirmation', 'enter senddate confirmation request', 'send procedure confirmation' ) ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ), +( 'registrer date of publishing received request', 'terminate on request', 'create decision terminate on request' ), 'calculate provisional charges', 'forward to the competent authority', 'regular procedure without MER', X( tau, ->( X( 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), 'create procedure confirmation', 'publish', 'create subcases completeness', 'procedure change', 'create publication document' ) ), X( 'read field phased application', 'OLO messaging active' ), X( tau, ->( 'start WABOprocedure', 'investigate BAG objects' ) ), X( tau, 'registration date publication' ), *( 'send confirmation receipt', tau ), X( tau, 'register date decision terminate on request' ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ), X( tau, *( 'no permit needed or only notification needed', tau ) ), X( tau, +( 'phase only notification required', 'create letter no permit or only notification required' ) ) ) ), X( 'enter senddate letter no permit or only notification required', 'decision terminate on request', ->( 'message terminate request', 'enter senddate request termination' ) ), 'phase procedure aborted', 'register deadline', X( tau, 'phase case handled' ), X( tau, 'phase archived case' ), X( tau, 'close case' ), X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_70.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', 'phase application received', ->( X( tau, 'reception through OLO' ), *( ->( 'applicant is stakeholder', X( tau, ->( 'enter date termination request received', 'enter senddate procedure confirmation', 'enter senddate confirmation request', 'send procedure confirmation' ) ), X( tau, ->( 'initiative competent authority', 'create message terminate request' ) ), X( tau, 'registrer date of publishing received request' ), 'terminate on request', 'calculate provisional charges', 'forward to the competent authority', 'regular procedure without MER', X( tau, ->( X( 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), 'create procedure confirmation', 'publish', 'create subcases completeness', 'procedure change', 'create publication document' ) ), X( 'read field phased application', 'OLO messaging active' ), X( tau, ->( 'start WABOprocedure', 'investigate BAG objects' ) ), X( tau, 'registration date publication' ), *( 'send confirmation receipt', tau ), X( tau, 'register date decision terminate on request' ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ), X( tau, *( 'no permit needed or only notification needed', tau ) ), X( tau, +( 'phase only notification required', 'create letter no permit or only notification required' ) ) ) ), X( 'enter senddate letter no permit or only notification required', 'decision terminate on request', ->( 'message terminate request', 'enter senddate request termination' ) ), 'phase procedure aborted', 'register deadline', X( tau, 'phase case handled' ), X( tau, 'phase archived case' ), 'close case', X( tau, ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
('BPIC15_5/process_tree_case_size_betwee_19_and_20_noise_80.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', 'phase application received', ->( 'reception through OLO', *( ->( 'applicant is stakeholder', X( tau, ->( 'enter date termination request received', 'enter senddate procedure confirmation', 'enter senddate confirmation request', 'send procedure confirmation' ) ), 'initiative competent authority', 'create message terminate request', 'registrer date of publishing received request', 'terminate on request', 'calculate provisional charges', 'forward to the competent authority', 'regular procedure without MER', X( 'create letter only notification required', ->( 'MER required', 'activities regular procedure', 'phased application' ) ), 'create procedure confirmation', 'publish', 'create subcases completeness', 'procedure change', 'create publication document', X( 'read field phased application', 'OLO messaging active' ), 'start WABOprocedure', 'investigate BAG objects', 'registration date publication', *( 'send confirmation receipt', tau ), X( tau, 'register date decision terminate on request' ) ), tau ), X( tau, ->( 'decision date prior to decision', 'creating cover letter no permit required' ) ), *( 'no permit needed or only notification needed', tau ), +( 'phase only notification required', 'create letter no permit or only notification required' ) ) ), X( 'enter senddate letter no permit or only notification required', 'decision terminate on request', ->( 'message terminate request', 'enter senddate request termination' ) ), 'phase procedure aborted', 'register deadline', 'phase case handled', 'phase archived case', 'close case', X( ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'phase asked additional information', 'retrieve missing data', 'enter senddate retrieve missing data' ), ->( 'set decision status', 'phase activity no permit required', 'generating decision no permit required', 'set decision phase decision no permit required sent', 'create decision no permit required', 'set decision phase no permit required decided', *( 'enter senddate letter no permit required', 'record date of decision no permit required' ) ) ) )")
