visualization_filename, serialization
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_20.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( X( tau, 'OLO messaging active' ), +( 'enter senddate acknowledgement', 'regular procedure without MER', ->( +( X( tau, 'enter senddate decision procedure term extension' ), ->( +( X( tau, 'enter date decision procedure term extension' ), ->( +( X( tau, 'enter senddate procedure confirmation' ), ->( X( tau, 'reception through OLO' ), +( X( tau, 'procedure change' ), ->( +( X( tau, 'WAW permit aspect' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( 'create procedure confirmation', X( tau, 'publish' ) ) ), *( X( 'create subcases completeness', ->( X( tau, 'inform BAG administrator', 'create publication document', 'start WABOprocedure' ), X( tau, *( ->( X( tau, 'enter date termination request received' ), X( tau, ->( X( tau, ->( 'initiative competent authority', 'create message terminate request', X( tau, 'read publication date field' ) ) ), 'phase procedure prematurely terminated' ) ), X( tau, ->( X( tau, ->( +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), +( X( tau, 'terminate on request' ), X( tau, ->( X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ), +( X( tau, 'register deadline' ), X( tau, 'enter senddate confirmation request' ), ->( 'phase procedure aborted', X( tau, 'register date decision terminate on request' ) ) ) ) ) ) ) ), X( tau, 'send procedure confirmation' ), X( tau, 'applicant is stakeholder' ) ), tau ) ), X( tau, 'registration date publication' ), X( tau, 'extend procedure term' ), X( tau, 'suspend term' ) ) ), tau ) ) ), X( tau, 'treat subcases completeness' ) ) ), X( tau, 'subcases completeness completed' ) ) ) ) ), X( tau, ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension' ) ) ) ), X( tau, 'copy decision to extend procedure to stakeholders' ) ) ), X( tau, 'read field phased application' ) ) ) ) ), X( tau, 'close case' ), X( tau, 'stop process after terminate on request', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), X( tau, 'retrieve missing data' ), X( tau, ->( 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_30.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), +( 'forward to the competent authority', 'phase application received', X( tau, 'enter senddate decision procedure term extension' ), 'regular procedure without MER', ->( +( X( tau, 'enter date decision procedure term extension' ), ->( +( X( tau, 'procedure change' ), ->( +( X( tau, 'WAW permit aspect' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( 'create procedure confirmation', X( tau, 'publish' ) ) ), +( 'send procedure confirmation', ->( +( 'enter senddate procedure confirmation', ->( +( 'enter senddate acknowledgement', X( 'reception through OLO', +( X( tau, 'inform BAG administrator' ), 'registration date publication', X( tau, 'start WABOprocedure' ), X( tau, +( X( tau, 'create publication document' ), X( tau, 'create subcases completeness' ) ) ) ) ) ), X( tau, +( 'register date decision terminate on request', 'enter senddate confirmation request' ) ) ) ), X( tau, 'applicant is stakeholder' ) ) ) ) ), X( tau, 'extend procedure term' ), X( tau, 'suspend term' ), X( tau, 'treat subcases completeness' ) ) ), X( tau, 'subcases completeness completed' ) ) ), X( tau, ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension' ) ) ) ), X( tau, 'copy decision to extend procedure to stakeholders' ) ) ), X( tau, +( X( tau, 'enter date termination request received' ), 'terminate on request' ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ), ->( X( tau, ->( X( tau, ->( 'initiative competent authority', 'create message terminate request', X( tau, 'read publication date field' ) ) ), 'phase procedure prematurely terminated' ) ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), X( tau, +( X( tau, 'register deadline' ), ->( 'phase procedure aborted', X( tau, 'close case' ) ) ) ), X( tau, 'stop process after terminate on request', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), X( tau, 'retrieve missing data' ), X( tau, ->( 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_40.svg', "->( 'register submission date request', 'OLO messaging active', +( 'forward to the competent authority', 'phase application received', X( tau, 'enter senddate decision procedure term extension' ), 'regular procedure without MER', ->( +( X( tau, 'enter date decision procedure term extension' ), ->( +( X( tau, 'procedure change' ), ->( +( X( tau, 'WAW permit aspect' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, ->( 'create procedure confirmation', X( tau, 'publish' ) ) ), X( tau, 'create subcases completeness' ), X( tau, 'create publication document' ), +( X( tau, 'enter senddate procedure confirmation' ), X( tau, 'enter senddate confirmation request' ), ->( X( tau, ->( 'reception through OLO', X( tau, 'register date decision terminate on request' ) ) ), +( X( tau, 'send procedure confirmation' ), 'registration date publication', X( tau, 'enter senddate acknowledgement' ) ) ) ) ) ), X( tau, 'applicant is stakeholder' ), X( tau, 'suspend term' ), X( tau, 'treat subcases completeness' ) ) ), X( tau, 'subcases completeness completed' ) ) ), X( tau, 'extend procedure term' ), X( tau, ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension' ) ) ) ), X( tau, 'copy decision to extend procedure to stakeholders' ) ) ), X( tau, +( 'enter date termination request received', 'terminate on request' ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ), ->( X( tau, ->( 'initiative competent authority', 'create message terminate request', X( tau, 'read publication date field' ), 'phase procedure prematurely terminated' ) ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), X( tau, +( X( tau, 'register deadline' ), ->( 'phase procedure aborted', X( tau, 'close case' ) ) ) ), X( tau, 'stop process after terminate on request', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), 'retrieve missing data', 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_50.svg', "->( X( tau, ->( 'register submission date request', X( 'OLO messaging active', ->( 'enter senddate acknowledgement', X( *( 'registrer date of publishing received request', tau ), ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ), ->( 'inform BAG administrator', 'MER present', 'activities regular procedure', 'phased application', 'first or second phase', 'no permit needed or only notification needed' ) ), +( 'WAW permit aspect', 'applicant is stakeholder', ->( 'extend procedure term', 'treat subcases completeness' ) ), X( 'subcases completeness completed', ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension', 'copy decision to extend procedure to stakeholders' ) ) ) ), 'phase application received', X( tau, 'reception through OLO' ), *( 'send confirmation receipt', tau ), +( 'forward to the competent authority', 'enter senddate procedure confirmation', 'regular procedure without MER', ->( X( tau, +( 'register date decision terminate on request', 'enter senddate confirmation request' ) ), 'send procedure confirmation' ) ), X( tau, ->( 'create procedure confirmation', 'publish', 'create publication document', 'create subcases completeness', 'procedure change' ) ), 'registration date publication' ) ), +( 'enter date termination request received', 'terminate on request' ), X( ->( 'create decision terminate on request', 'decision terminate on request' ), ->( X( tau, ->( 'initiative competent authority', 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated' ) ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), +( 'register deadline', ->( 'phase procedure aborted', 'close case' ) ), X( tau, 'stop process after terminate on request', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_60.svg', "->( X( tau, ->( 'register submission date request', X( 'OLO messaging active', ->( 'enter senddate acknowledgement', X( *( 'registrer date of publishing received request', tau ), ->( 'enter date decision procedure term extension', 'enter senddate decision procedure term extension' ), ->( 'inform BAG administrator', 'MER present', 'activities regular procedure', 'phased application', 'first or second phase', 'no permit needed or only notification needed' ) ), +( 'WAW permit aspect', 'applicant is stakeholder', ->( 'extend procedure term', 'suspend term', 'treat subcases completeness' ) ), X( 'subcases completeness completed', ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension', 'copy decision to extend procedure to stakeholders' ) ) ) ), 'phase application received', X( tau, 'reception through OLO' ), *( 'send confirmation receipt', tau ), 'forward to the competent authority', 'regular procedure without MER', +( 'send procedure confirmation', ->( 'enter senddate procedure confirmation', X( tau, 'enter senddate confirmation request' ) ) ), X( tau, 'register date decision terminate on request' ), X( tau, ->( 'create procedure confirmation', 'publish', 'create publication document', 'create subcases completeness', 'procedure change' ) ), 'registration date publication', 'terminate on request', 'enter date termination request received', X( tau, ->( +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), X( tau, 'register deadline' ) ) ), 'phase procedure aborted', 'close case', X( tau, 'stop process after terminate on request', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_70.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( 'enter senddate acknowledgement', 'regular procedure without MER', ->( +( X( tau, 'enter senddate decision procedure term extension' ), ->( +( X( tau, 'enter date decision procedure term extension' ), ->( X( tau, +( 'enter senddate procedure confirmation', ->( X( tau, 'reception through OLO' ), +( X( tau, 'procedure change' ), ->( X( tau, +( X( tau, 'applicant is stakeholder' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'MER required' ), +( X( tau, 'inform BAG administrator' ), ->( X( tau, ->( 'MER present', 'activities regular procedure' ) ), +( X( tau, 'phased application' ), ->( X( tau, ->( 'create procedure confirmation', 'publish' ) ), +( 'send procedure confirmation', ->( X( tau, *( 'registrer date of publishing received request', tau ) ), +( 'terminate on request', ->( +( 'registration date publication', 'create publication document', X( tau, 'start WABOprocedure' ), 'create subcases completeness' ), +( 'enter date termination request received', ->( X( tau, ->( 'initiative competent authority', 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated' ) ), +( 'message terminate request', 'enter senddate request termination' ), 'cancel BAG objects research', +( 'register date decision terminate on request', 'enter senddate confirmation request' ), X( tau, 'suspend term' ), 'create decision terminate on request', 'decision terminate on request', 'register deadline', 'phase procedure aborted', 'close case' ) ) ) ), X( tau, ->( 'first or second phase', 'no permit needed or only notification needed' ) ) ) ) ) ) ) ) ) ), X( tau, 'WAW permit aspect' ) ) ) ), X( tau, 'subcases completeness completed' ) ) ) ) ) ), X( tau, ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension' ) ) ) ), X( tau, 'copy decision to extend procedure to stakeholders' ) ) ), X( tau, 'read field phased application' ) ) ) ) ), X( tau, 'stop process after terminate on request', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_80.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( 'enter senddate acknowledgement', 'regular procedure without MER', ->( +( X( tau, 'enter senddate decision procedure term extension' ), ->( +( X( tau, 'enter date decision procedure term extension' ), ->( X( tau, +( 'enter senddate procedure confirmation', ->( 'reception through OLO', +( 'procedure change', ->( X( tau, +( X( tau, 'applicant is stakeholder' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'MER required' ), +( 'inform BAG administrator', ->( X( tau, ->( 'MER present', 'activities regular procedure' ) ), +( X( tau, 'phased application' ), ->( 'create procedure confirmation', 'publish', +( 'send procedure confirmation', ->( X( tau, *( 'registrer date of publishing received request', tau ) ), +( 'terminate on request', ->( +( 'registration date publication', 'create publication document', X( tau, 'start WABOprocedure' ), 'create subcases completeness' ), +( 'enter date termination request received', ->( 'initiative competent authority', 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', +( 'message terminate request', 'enter senddate request termination' ), 'cancel BAG objects research', +( 'register date decision terminate on request', 'enter senddate confirmation request' ), 'suspend term', 'create decision terminate on request', 'decision terminate on request', 'register deadline', 'phase procedure aborted', 'close case' ) ) ) ), X( tau, ->( 'first or second phase', 'no permit needed or only notification needed' ) ) ) ) ) ) ) ) ) ), X( tau, 'WAW permit aspect' ) ) ) ), X( tau, 'subcases completeness completed' ) ) ) ) ) ), X( tau, ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension' ) ) ) ), X( tau, 'copy decision to extend procedure to stakeholders' ) ) ), X( tau, 'read field phased application' ) ) ) ) ), X( tau, 'stop process after terminate on request', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_18_and_19_noise_90.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( 'enter senddate acknowledgement', 'regular procedure without MER', ->( +( X( tau, 'enter senddate decision procedure term extension' ), ->( +( X( tau, 'enter date decision procedure term extension' ), ->( X( tau, +( 'enter senddate procedure confirmation', ->( 'reception through OLO', +( 'procedure change', ->( X( tau, +( 'applicant is stakeholder', ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'MER required' ), +( 'inform BAG administrator', ->( X( tau, ->( 'MER present', 'activities regular procedure' ) ), +( X( tau, 'phased application' ), ->( 'create procedure confirmation', 'publish', +( 'send procedure confirmation', ->( X( tau, *( 'registrer date of publishing received request', tau ) ), +( 'terminate on request', ->( +( 'registration date publication', 'create publication document', 'start WABOprocedure', 'create subcases completeness' ), +( 'enter date termination request received', ->( 'initiative competent authority', 'create message terminate request', 'read publication date field', 'phase procedure prematurely terminated', +( 'message terminate request', 'enter senddate request termination' ), 'cancel BAG objects research', +( 'register date decision terminate on request', 'enter senddate confirmation request' ), 'suspend term', 'create decision terminate on request', 'decision terminate on request', 'register deadline', 'phase procedure aborted', 'close case' ) ) ) ), X( tau, ->( 'first or second phase', 'no permit needed or only notification needed' ) ) ) ) ) ) ) ) ) ), X( tau, 'WAW permit aspect' ) ) ) ), X( tau, 'subcases completeness completed' ) ) ) ) ) ), X( tau, ->( 'register number of days extension period', 'creating decision procedure term extension', 'decision procedure term extension' ) ) ) ), X( tau, 'copy decision to extend procedure to stakeholders' ) ) ), X( tau, 'read field phased application' ) ) ) ) ), X( 'stop process after terminate on request', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_19_and_20_noise_10.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( X( tau, 'OLO messaging active' ), +( X( tau, 'close case' ), ->( +( 'enter senddate acknowledgement', ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'reception through OLO' ), +( X( tau, 'register deadline' ), ->( +( X( tau, 'phase procedure aborted' ), ->( +( X( tau, 'treat subcases completeness' ), ->( *( *( ->( X( 'send confirmation receipt', ->( 'terminate on request', X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ), X( tau, +( X( tau, 'applicant is stakeholder' ), ->( +( X( tau, 'extend procedure term' ), ->( +( X( tau, 'send procedure confirmation' ), ->( +( X( tau, 'regular procedure without MER' ), X( +( X( tau, *( 'registrer date of publishing received request', tau ) ), ->( 'enter date termination request received', X( tau, +( 'register date decision terminate on request', 'enter senddate confirmation request' ) ) ) ), ->( X( tau, 'inform BAG administrator' ), X( tau, ->( X( tau, 'MER present' ), 'activities regular procedure' ) ), X( tau, 'phased application' ), X( tau, 'create procedure confirmation', ->( 'first or second phase', X( tau, 'term 14 or 26 weeks' ) ) ), X( tau, 'publish' ), X( tau, +( X( tau, 'start WABOprocedure' ), ->( X( tau, ->( 'create subcases completeness', 'procedure change' ) ), X( tau, ->( X( tau, 'create publication document' ), 'registration date publication' ) ) ) ) ) ) ) ), X( tau, 'no permit needed or only notification needed' ) ) ), X( tau, 'suspend term' ) ) ), X( tau, ->( 'subcases completeness completed', 'WAW permit aspect' ) ) ) ) ) ), tau ), tau ), X( tau, 'investigate BAG objects' ) ) ), X( tau, ->( X( tau, 'phase procedure prematurely terminated' ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ) ) ), X( tau, 'phase forwarded to competent authority' ) ) ) ) ), X( tau, 'read field phased application' ) ) ), X( tau, +( 'phase case handled', 'phase archived case' ) ) ) ) ) ), X( tau, 'detailed procedure applies', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), X( tau, 'retrieve missing data' ), X( tau, ->( 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_19_and_20_noise_20.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( X( tau, 'OLO messaging active' ), +( 'enter senddate acknowledgement', ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, 'reception through OLO' ), +( X( tau, 'treat subcases completeness' ), ->( *( *( ->( X( 'send confirmation receipt', ->( 'terminate on request', X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ) ) ), X( tau, +( X( tau, 'applicant is stakeholder' ), ->( +( X( tau, 'enter date termination request received' ), ->( X( tau, 'phase procedure prematurely terminated' ), +( X( tau, 'enter senddate request termination' ), ->( X( tau, ->( 'message terminate request', X( tau, 'cancel BAG objects research' ) ) ), X( tau, +( X( tau, 'extend procedure term' ), ->( +( X( tau, 'send procedure confirmation' ), ->( +( X( tau, 'regular procedure without MER' ), X( +( X( tau, *( 'registrer date of publishing received request', tau ) ), X( tau, 'register date decision terminate on request' ), 'enter senddate confirmation request' ), ->( X( tau, 'inform BAG administrator' ), X( tau, ->( X( tau, 'MER present' ), 'activities regular procedure' ) ), X( tau, 'phased application' ), X( tau, 'create procedure confirmation', ->( 'first or second phase', X( tau, 'term 14 or 26 weeks' ) ) ), X( tau, 'publish' ), X( tau, +( X( tau, 'start WABOprocedure' ), ->( X( tau, ->( 'create subcases completeness', 'procedure change' ) ), X( tau, 'create publication document' ), 'registration date publication' ) ) ) ) ) ), X( tau, 'no permit needed or only notification needed' ) ) ), X( tau, 'suspend term' ) ) ) ), X( tau, +( X( tau, 'register deadline' ), X( tau, 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, ->( 'subcases completeness completed', 'WAW permit aspect' ) ) ) ) ) ), tau ), tau ), X( tau, 'investigate BAG objects' ) ) ) ) ), X( tau, 'read field phased application' ) ) ) ) ), X( tau, +( 'phase case handled', 'phase archived case' ) ), X( tau, 'close case' ), X( tau, 'detailed procedure applies', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), X( tau, 'retrieve missing data' ), X( tau, ->( 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_19_and_20_noise_30.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), +( 'forward to the competent authority', 'enter senddate acknowledgement', 'phase application received', ->( X( tau, 'reception through OLO' ), +( X( tau, 'treat subcases completeness' ), ->( *( ->( +( X( tau, 'applicant is stakeholder' ), ->( +( X( tau, 'extend procedure term' ), ->( +( X( tau, *( 'enter senddate procedure confirmation', tau ) ), ->( X( tau, ->( 'inform BAG administrator', X( tau, ->( 'MER present', 'activities regular procedure' ) ) ) ), X( tau, ->( X( tau, +( 'phased application', X( tau, +( 'first or second phase', 'no permit needed or only notification needed' ) ) ) ), X( tau, ->( 'create procedure confirmation', X( tau, 'publish' ), +( 'create publication document', ->( 'create subcases completeness', 'procedure change' ) ) ) ) ) ), X( tau, 'send confirmation receipt' ), X( tau, 'regular procedure without MER' ), X( tau, 'term 14 or 26 weeks' ) ) ), X( tau, 'send procedure confirmation' ), X( tau, 'suspend term' ) ) ), X( tau, ->( 'subcases completeness completed', 'WAW permit aspect' ) ) ) ), X( tau, 'registration date publication', +( X( tau, 'enter date termination request received' ), X( tau, 'terminate on request' ) ) ) ), tau ), X( tau, 'investigate BAG objects' ) ) ), X( tau, 'read field phased application' ) ) ), X( tau, ->( X( tau, 'phase procedure prematurely terminated', ->( 'create decision terminate on request', 'decision terminate on request' ) ), X( tau, ->( +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), +( X( tau, 'register deadline' ), 'phase procedure aborted' ) ) ), X( tau, +( 'phase case handled', 'phase archived case' ) ), X( tau, 'close case' ), X( tau, 'detailed procedure applies', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), X( tau, 'retrieve missing data' ), X( tau, ->( 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_19_and_20_noise_40.svg', "->( 'register submission date request', X( tau, 'OLO messaging active' ), +( 'forward to the competent authority', 'phase application received', *( ->( +( X( tau, 'applicant is stakeholder' ), ->( +( X( tau, 'extend procedure term' ), ->( X( tau, ->( 'phased application', 'first or second phase' ) ), X( tau, 'enter senddate procedure confirmation', 'no permit needed or only notification needed' ), X( tau, 'reception through OLO' ), *( 'send confirmation receipt', tau ), X( tau, 'enter senddate acknowledgement' ), X( tau, 'regular procedure without MER' ), X( tau, 'send procedure confirmation' ), X( tau, 'suspend term' ) ) ), X( tau, ->( 'treat subcases completeness', X( tau, ->( 'subcases completeness completed', 'WAW permit aspect' ) ) ) ) ) ), +( X( tau, 'inform BAG administrator' ), ->( X( tau, 'create procedure confirmation' ), X( tau, 'publish' ), X( +( X( tau, 'enter date termination request received' ), 'terminate on request' ), ->( X( tau, ->( 'create subcases completeness', 'procedure change' ) ), X( tau, 'create publication document' ), 'registration date publication' ) ) ) ) ), tau ) ), X( tau, ->( 'create decision terminate on request', 'decision terminate on request' ) ), X( tau, ->( 'forward transcript to stakeholders', 'enter senddate letter to stakeholders', 'request to competent authority', 'enter senddate letter to competent authority' ), ->( X( tau, 'phase procedure prematurely terminated' ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ), X( tau, 'phase procedure aborted' ), X( tau, 'phase forwarded to competent authority' ), X( tau, 'register deadline' ), X( tau, +( 'phase case handled', 'phase archived case' ) ), X( tau, 'close case' ), X( tau, 'detailed procedure applies', ->( +( 'create letter requesting missing data', 'request complete', ->( 'term for supplying missing data', X( tau, 'receive additional information' ) ) ), 'retrieve missing data', 'phase asked additional information', X( tau, 'enter senddate retrieve missing data' ) ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_19_and_20_noise_50.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( X( tau, 'close case' ), ->( +( 'enter senddate acknowledgement', ->( +( *( 'enter senddate procedure confirmation', tau ), ->( X( tau, 'reception through OLO' ), +( 'register deadline', ->( +( 'phase procedure aborted', ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'MER required' ), +( X( tau, 'treat subcases completeness' ), ->( +( X( tau, 'applicant is stakeholder' ), ->( X( *( 'registrer date of publishing received request', 'extend procedure term' ), ->( X( tau, +( 'create publication document', ->( 'start WABOprocedure', 'create subcases completeness', 'procedure change' ) ), ->( X( +( 'register date decision terminate on request', 'enter senddate confirmation request' ), +( 'activities regular procedure', 'phased application', 'first or second phase', 'no permit needed or only notification needed', 'MER present' ) ), 'regular procedure without MER', X( tau, 'term 14 or 26 weeks' ), 'send procedure confirmation' ) ), X( tau, 'registration date publication' ), X( tau, 'suspend term' ) ) ), X( tau, ->( 'subcases completeness completed', 'WAW permit aspect' ) ) ) ), 'terminate on request', X( 'enter date termination request received', ->( 'create decision terminate on request', 'decision terminate on request' ) ), X( tau, 'investigate BAG objects' ) ) ) ) ), X( tau, ->( 'forward transcript to stakeholders', 'enter senddate letter to stakeholders', 'request to competent authority', 'enter senddate letter to competent authority' ), ->( X( tau, 'phase procedure prematurely terminated' ), +( 'message terminate request', 'enter senddate request termination' ), X( tau, 'cancel BAG objects research' ) ) ) ) ), X( tau, 'phase forwarded to competent authority' ) ) ) ) ), X( tau, 'read field phased application' ) ) ), X( tau, +( 'phase case handled', 'phase archived case' ) ) ) ) ) ), X( tau, 'detailed procedure applies', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
('BPIC15_1_rev/process_tree_case_size_betwee_19_and_20_noise_60.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', ->( 'OLO messaging active', +( 'close case', ->( +( 'enter senddate acknowledgement', ->( +( *( 'enter senddate procedure confirmation', tau ), ->( X( tau, 'reception through OLO' ), +( 'register deadline', ->( +( 'phase procedure aborted', ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'MER required' ), +( X( tau, 'treat subcases completeness' ), ->( +( X( tau, 'applicant is stakeholder' ), ->( X( *( 'registrer date of publishing received request', 'extend procedure term' ), ->( X( ->( 'create procedure confirmation', 'publish', +( 'create publication document', ->( 'registration date publication', 'start WABOprocedure', 'create subcases completeness', 'procedure change' ) ) ), ->( X( +( 'register date decision terminate on request', 'enter senddate confirmation request' ), +( 'activities regular procedure', 'phased application', 'first or second phase', 'no permit needed or only notification needed', 'MER present' ) ), 'regular procedure without MER', X( tau, 'term 14 or 26 weeks' ), 'send procedure confirmation' ) ), X( tau, 'suspend term' ) ) ), X( tau, ->( 'subcases completeness completed', 'WAW permit aspect' ) ) ) ), 'terminate on request', X( 'enter date termination request received', ->( 'create decision terminate on request', 'decision terminate on request' ) ), X( tau, 'investigate BAG objects' ) ) ) ) ), X( tau, ->( 'forward transcript to stakeholders', 'enter senddate letter to stakeholders', 'request to competent authority', 'enter senddate letter to competent authority' ), ->( X( tau, 'phase procedure prematurely terminated' ), +( 'message terminate request', 'enter senddate request termination' ), 'cancel BAG objects research' ) ) ) ), X( tau, 'phase forwarded to competent authority' ) ) ) ) ), X( tau, 'read field phased application' ) ) ), X( tau, +( 'phase case handled', 'phase archived case' ) ) ) ) ) ), X( tau, 'detailed procedure applies', ->( 'request complete', 'term for supplying missing data', 'create letter requesting missing data', 'retrieve missing data', 'phase asked additional information', 'enter senddate retrieve missing data' ) ) )")
